ForecastId,Province_State,Country_Region,Date,day_from_jan_first,Lat,Long,Country/Province,firstcase,density,medianage,urbanpop,hospibed,sexratio,lung,fertility,avgtemp,avghumidity,month,day,days_from_firstcase
178,,Angola,3/31/2020,91,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,3,31,10
179,,Angola,4/1/2020,92,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,1,11
180,,Angola,4/2/2020,93,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,2,12
181,,Angola,4/3/2020,94,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,3,13
182,,Angola,4/4/2020,95,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,4,14
183,,Angola,4/5/2020,96,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,5,15
184,,Angola,4/6/2020,97,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,6,16
185,,Angola,4/7/2020,98,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,7,17
186,,Angola,4/8/2020,99,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,8,18
187,,Angola,4/9/2020,100,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,9,19
188,,Angola,4/10/2020,101,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,10,20
189,,Angola,4/11/2020,102,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,11,21
190,,Angola,4/12/2020,103,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,12,22
191,,Angola,4/13/2020,104,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,13,23
192,,Angola,4/14/2020,105,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,14,24
193,,Angola,4/15/2020,106,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,15,25
194,,Angola,4/16/2020,107,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,16,26
195,,Angola,4/17/2020,108,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,17,27
196,,Angola,4/18/2020,109,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,18,28
197,,Angola,4/19/2020,110,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,19,29
198,,Angola,4/20/2020,111,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,20,30
199,,Angola,4/21/2020,112,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,21,31
200,,Angola,4/22/2020,113,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,22,32
201,,Angola,4/23/2020,114,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,23,33
202,,Angola,4/24/2020,115,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,24,34
203,,Angola,4/25/2020,116,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,25,35
204,,Angola,4/26/2020,117,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,26,36
205,,Angola,4/27/2020,118,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,27,37
206,,Angola,4/28/2020,119,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,28,38
207,,Angola,4/29/2020,120,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,29,39
208,,Angola,4/30/2020,121,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,4,30,40
209,,Angola,5/1/2020,122,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,5,1,41
210,,Angola,5/2/2020,123,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,5,2,42
211,,Angola,5/3/2020,124,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,5,3,43
212,,Angola,5/4/2020,125,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,5,4,44
213,,Angola,5/5/2020,126,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,5,5,45
214,,Angola,5/6/2020,127,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,5,6,46
215,,Angola,5/7/2020,128,-8.830833,13.245,Angola,3/21/2020,26,17,67,3.299400539,1.007204301,24.50554878,5.6,21.55,67.65383772,5,7,47
216,,Antigua and Barbuda,3/26/2020,86,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,3,26,14
217,,Antigua and Barbuda,3/27/2020,87,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,3,27,15
218,,Antigua and Barbuda,3/28/2020,88,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,3,28,16
219,,Antigua and Barbuda,3/29/2020,89,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,3,29,17
220,,Antigua and Barbuda,3/30/2020,90,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,3,30,18
221,,Antigua and Barbuda,3/31/2020,91,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,3,31,19
222,,Antigua and Barbuda,4/1/2020,92,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,1,20
223,,Antigua and Barbuda,4/2/2020,93,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,2,21
224,,Antigua and Barbuda,4/3/2020,94,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,3,22
225,,Antigua and Barbuda,4/4/2020,95,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,4,23
226,,Antigua and Barbuda,4/5/2020,96,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,5,24
227,,Antigua and Barbuda,4/6/2020,97,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,6,25
228,,Antigua and Barbuda,4/7/2020,98,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,7,26
229,,Antigua and Barbuda,4/8/2020,99,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,8,27
230,,Antigua and Barbuda,4/9/2020,100,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,9,28
231,,Antigua and Barbuda,4/10/2020,101,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,10,29
232,,Antigua and Barbuda,4/11/2020,102,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,11,30
233,,Antigua and Barbuda,4/12/2020,103,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,12,31
234,,Antigua and Barbuda,4/13/2020,104,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,13,32
235,,Antigua and Barbuda,4/14/2020,105,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,14,33
236,,Antigua and Barbuda,4/15/2020,106,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,15,34
237,,Antigua and Barbuda,4/16/2020,107,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,16,35
238,,Antigua and Barbuda,4/17/2020,108,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,17,36
239,,Antigua and Barbuda,4/18/2020,109,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,18,37
240,,Antigua and Barbuda,4/19/2020,110,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,19,38
241,,Antigua and Barbuda,4/20/2020,111,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,20,39
242,,Antigua and Barbuda,4/21/2020,112,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,21,40
243,,Antigua and Barbuda,4/22/2020,113,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,22,41
244,,Antigua and Barbuda,4/23/2020,114,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,23,42
245,,Antigua and Barbuda,4/24/2020,115,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,24,43
246,,Antigua and Barbuda,4/25/2020,116,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,25,44
247,,Antigua and Barbuda,4/26/2020,117,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,26,45
248,,Antigua and Barbuda,4/27/2020,118,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,27,46
249,,Antigua and Barbuda,4/28/2020,119,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,28,47
250,,Antigua and Barbuda,4/29/2020,120,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,29,48
251,,Antigua and Barbuda,4/30/2020,121,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,4,30,49
252,,Antigua and Barbuda,5/1/2020,122,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,5,1,50
253,,Antigua and Barbuda,5/2/2020,123,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,5,2,51
254,,Antigua and Barbuda,5/3/2020,124,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,5,3,52
255,,Antigua and Barbuda,5/4/2020,125,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,5,4,53
256,,Antigua and Barbuda,5/5/2020,126,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,5,5,54
257,,Antigua and Barbuda,5/6/2020,127,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,5,6,55
258,,Antigua and Barbuda,5/7/2020,128,17.0608,-61.7964,Antigua and Barbuda,3/12/2020,223,34,26,3.8,0.9,11.76,2,26,67.65383772,5,7,56
259,,Argentina,3/26/2020,86,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,3,26,24
260,,Argentina,3/27/2020,87,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,3,27,25
261,,Argentina,3/28/2020,88,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,3,28,26
262,,Argentina,3/29/2020,89,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,3,29,27
263,,Argentina,3/30/2020,90,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,3,30,28
264,,Argentina,3/31/2020,91,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,3,31,29
265,,Argentina,4/1/2020,92,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,1,30
266,,Argentina,4/2/2020,93,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,2,31
267,,Argentina,4/3/2020,94,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,3,32
268,,Argentina,4/4/2020,95,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,4,33
269,,Argentina,4/5/2020,96,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,5,34
270,,Argentina,4/6/2020,97,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,6,35
271,,Argentina,4/7/2020,98,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,7,36
272,,Argentina,4/8/2020,99,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,8,37
273,,Argentina,4/9/2020,100,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,9,38
274,,Argentina,4/10/2020,101,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,10,39
275,,Argentina,4/11/2020,102,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,11,40
276,,Argentina,4/12/2020,103,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,12,41
277,,Argentina,4/13/2020,104,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,13,42
278,,Argentina,4/14/2020,105,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,14,43
279,,Argentina,4/15/2020,106,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,15,44
280,,Argentina,4/16/2020,107,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,16,45
281,,Argentina,4/17/2020,108,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,17,46
282,,Argentina,4/18/2020,109,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,18,47
283,,Argentina,4/19/2020,110,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,19,48
284,,Argentina,4/20/2020,111,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,20,49
285,,Argentina,4/21/2020,112,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,21,50
286,,Argentina,4/22/2020,113,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,22,51
287,,Argentina,4/23/2020,114,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,23,52
288,,Argentina,4/24/2020,115,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,24,53
289,,Argentina,4/25/2020,116,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,25,54
290,,Argentina,4/26/2020,117,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,26,55
291,,Argentina,4/27/2020,118,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,27,56
292,,Argentina,4/28/2020,119,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,28,57
293,,Argentina,4/29/2020,120,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,29,58
294,,Argentina,4/30/2020,121,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,4,30,59
295,,Argentina,5/1/2020,122,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,5,1,60
296,,Argentina,5/2/2020,123,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,5,2,61
297,,Argentina,5/3/2020,124,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,5,3,62
298,,Argentina,5/4/2020,125,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,5,4,63
299,,Argentina,5/5/2020,126,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,5,5,64
300,,Argentina,5/6/2020,127,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,5,6,65
301,,Argentina,5/7/2020,128,-38.4161,-63.6167,Argentina,3/2/2020,17,32,93,5,0.98,29.27,2.26,32.81666667,43.61666667,5,7,66
302,,Armenia,3/26/2020,86,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,3,26,26
303,,Armenia,3/27/2020,87,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,3,27,27
304,,Armenia,3/28/2020,88,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,3,28,28
305,,Armenia,3/29/2020,89,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,3,29,29
306,,Armenia,3/30/2020,90,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,3,30,30
307,,Armenia,3/31/2020,91,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,3,31,31
308,,Armenia,4/1/2020,92,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,1,32
309,,Armenia,4/2/2020,93,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,2,33
310,,Armenia,4/3/2020,94,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,3,34
311,,Armenia,4/4/2020,95,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,4,35
312,,Armenia,4/5/2020,96,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,5,36
313,,Armenia,4/6/2020,97,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,6,37
314,,Armenia,4/7/2020,98,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,7,38
315,,Armenia,4/8/2020,99,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,8,39
316,,Armenia,4/9/2020,100,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,9,40
317,,Armenia,4/10/2020,101,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,10,41
318,,Armenia,4/11/2020,102,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,11,42
319,,Armenia,4/12/2020,103,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,12,43
320,,Armenia,4/13/2020,104,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,13,44
321,,Armenia,4/14/2020,105,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,14,45
322,,Armenia,4/15/2020,106,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,15,46
323,,Armenia,4/16/2020,107,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,16,47
324,,Armenia,4/17/2020,108,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,17,48
325,,Armenia,4/18/2020,109,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,18,49
326,,Armenia,4/19/2020,110,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,19,50
327,,Armenia,4/20/2020,111,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,20,51
328,,Armenia,4/21/2020,112,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,21,52
329,,Armenia,4/22/2020,113,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,22,53
330,,Armenia,4/23/2020,114,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,23,54
331,,Armenia,4/24/2020,115,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,24,55
332,,Armenia,4/25/2020,116,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,25,56
333,,Armenia,4/26/2020,117,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,26,57
334,,Armenia,4/27/2020,118,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,27,58
335,,Armenia,4/28/2020,119,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,28,59
336,,Armenia,4/29/2020,120,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,29,60
337,,Armenia,4/30/2020,121,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,4,30,61
338,,Armenia,5/1/2020,122,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,5,1,62
339,,Armenia,5/2/2020,123,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,5,2,63
340,,Armenia,5/3/2020,124,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,5,3,64
341,,Armenia,5/4/2020,125,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,5,4,65
342,,Armenia,5/5/2020,126,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,5,5,66
343,,Armenia,5/6/2020,127,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,5,6,67
344,,Armenia,5/7/2020,128,40.0691,45.0382,Armenia,2/29/2020,104,35,63,4.2,0.94,23.86,1.64,7.1,58.5,5,7,68
345,Australian Capital Territory,Australia,3/26/2020,86,-35.4735,149.0124,Australia/Australian Capital Territory,1/24/2020,3,38,86,3.8,0.99,18.79,1.77,25.78333333,64.23333333,3,26,62
346,Australian Capital Territory,Australia,3/27/2020,87,-35.4735,149.0124,Australia/Australian Capital Territory,1/24/2020,3,38,86,3.8,0.99,18.79,1.77,25.78333333,64.23333333,3,27,63
347,Australian Capital Territory,Australia,3/28/2020,88,-35.4735,149.0124,Australia/Australian Capital Territory,1/24/2020,3,38,86,3.8,0.99,18.79,1.77,25.78333333,64.23333333,3,28,64
348,Australian Capital Territory,Australia,3/29/2020,89,-35.4735,149.0124,Australia/Australian Capital Territory,1/24/2020,3,38,86,3.8,0.99,18.79,1.77,25.78333333,64.23333333,3,29,65
349,Australian Capital Territory,Australia,3/30/2020,90,-35.4735,149.0124,Australia/Australian Capital Territory,1/24/2020,3,38,86,3.8,0.99,18.79,1.77,25.78333333,64.23333333,3,30,66
